client_id,client_name,client_email,client_age,client_gender,client_income,client_state,client_city,rfv_perfil
34246,Client_34246,client_34246@example.com,42,Male,5356,RJ,Rio de Janeiro,Leais
34247,Client_34247,client_34247@example.com,43,Male,2865,RS,Porto Alegre,Quase Dormindo
34248,Client_34248,client_34248@example.com,65,Female,3371,RS,Porto Alegre,Leais
34249,Client_34249,client_34249@example.com,59,Female,19185,BA,Salvador,Em Risco
34250,Client_34250,client_34250@example.com,32,Female,18720,RJ,Rio de Janeiro,Leais
34251,Client_34251,client_34251@example.com,25,Male,8241,BA,Salvador,Campeões
34252,Client_34252,client_34252@example.com,60,Female,15036,BA,Salvador,Não Perder
34253,Client_34253,client_34253@example.com,33,Male,11535,MG,Belo Horizonte,Perdido
34254,Client_34254,client_34254@example.com,50,Female,12234,RS,Porto Alegre,Perdido
34256,Client_34256,client_34256@example.com,47,Male,15111,PR,Curitiba,Perdido
34258,Client_34258,client_34258@example.com,33,Male,12885,RJ,Rio de Janeiro,Atenção
34260,Client_34260,client_34260@example.com,57,Male,8258,SC,Florianópolis,Promissor
34265,Client_34265,client_34265@example.com,34,Male,6274,MG,Belo Horizonte,Leais
34266,Client_34266,client_34266@example.com,28,Female,7540,BA,Salvador,Não Perder
34268,Client_34268,client_34268@example.com,42,Male,16011,MG,Belo Horizonte,Leais
34269,Client_34269,client_34269@example.com,36,Female,13619,RS,Porto Alegre,Quase Dormindo
34273,Client_34273,client_34273@example.com,65,Female,9997,SC,Florianópolis,Atenção
34275,Client_34275,client_34275@example.com,42,Female,16191,BA,Salvador,Leais
34277,Client_34277,client_34277@example.com,50,Female,13837,BA,Salvador,Quase Dormindo
34278,Client_34278,client_34278@example.com,48,Female,5394,MG,Belo Horizonte,Perdido
34279,Client_34279,client_34279@example.com,22,Male,4916,SP,São Paulo,Quase Dormindo
34280,Client_34280,client_34280@example.com,32,Female,13036,RS,Porto Alegre,Quase Dormindo
34281,Client_34281,client_34281@example.com,45,Female,3170,SC,Florianópolis,Campeões
34282,Client_34282,client_34282@example.com,20,Other,4544,PR,Curitiba,Leais
34283,Client_34283,client_34283@example.com,31,Female,8886,PR,Curitiba,Em Risco
34284,Client_34284,client_34284@example.com,59,Female,5592,RS,Porto Alegre,Perdido
34286,Client_34286,client_34286@example.com,56,Female,8008,RS,Porto Alegre,Novos
34287,Client_34287,client_34287@example.com,22,Female,14683,BA,Salvador,Quase Dormindo
34288,Client_34288,client_34288@example.com,39,Female,15648,RS,Porto Alegre,Atenção
34290,Client_34290,client_34290@example.com,31,Female,4981,RJ,Rio de Janeiro,Campeões
34292,Client_34292,client_34292@example.com,57,Male,6148,RS,Porto Alegre,Perdido
34293,Client_34293,client_34293@example.com,48,Male,7079,PR,Curitiba,Campeões
34295,Client_34295,client_34295@example.com,51,Female,18813,SP,São Paulo,Promissor
34296,Client_34296,client_34296@example.com,24,Female,4440,MG,Belo Horizonte,Perdido
34297,Client_34297,client_34297@example.com,45,Male,10035,RJ,Rio de Janeiro,Campeões
34298,Client_34298,client_34298@example.com,37,Female,10470,SP,São Paulo,Não Perder
34299,Client_34299,client_34299@example.com,41,Female,14773,RS,Porto Alegre,Campeões
34300,Client_34300,client_34300@example.com,64,Male,3314,BA,Salvador,Promissor
34301,Client_34301,client_34301@example.com,49,Female,14752,RJ,Rio de Janeiro,Não Perder
34303,Client_34303,client_34303@example.com,57,Female,17650,MG,Belo Horizonte,Novos
34304,Client_34304,client_34304@example.com,59,Female,10929,PR,Curitiba,Quase Dormindo
34306,Client_34306,client_34306@example.com,42,Male,15581,MG,Belo Horizonte,Novos
34308,Client_34308,client_34308@example.com,76,Other,15625,SP,São Paulo,Quase Dormindo
34309,Client_34309,client_34309@example.com,49,Female,5139,RJ,Rio de Janeiro,Leais
34310,Client_34310,client_34310@example.com,52,Female,9752,RS,Porto Alegre,Novos
34311,Client_34311,client_34311@example.com,57,Female,16373,SP,São Paulo,Perdido
34312,Client_34312,client_34312@example.com,58,Male,4702,PR,Curitiba,Leais
34313,Client_34313,client_34313@example.com,35,Female,14725,RS,Porto Alegre,Leais
34314,Client_34314,client_34314@example.com,28,Female,12048,RS,Porto Alegre,Em Risco
34316,Client_34316,client_34316@example.com,44,Male,9774,RS,Porto Alegre,Campeões
34318,Client_34318,client_34318@example.com,20,Male,8051,PR,Curitiba,Leais
34319,Client_34319,client_34319@example.com,57,Male,6601,MG,Belo Horizonte,Campeões
34320,Client_34320,client_34320@example.com,33,Female,2805,SC,Florianópolis,Perdido
34321,Client_34321,client_34321@example.com,42,Male,19744,BA,Salvador,Promissor
34322,Client_34322,client_34322@example.com,51,Female,11508,PR,Curitiba,Campeões
34323,Client_34323,client_34323@example.com,31,Male,13171,RS,Porto Alegre,Leais
34324,Client_34324,client_34324@example.com,49,Male,7159,RS,Porto Alegre,Atenção
34325,Client_34325,client_34325@example.com,38,Female,11508,MG,Belo Horizonte,Quase Dormindo
34326,Client_34326,client_34326@example.com,40,Male,19671,SP,São Paulo,Quase Dormindo
34327,Client_34327,client_34327@example.com,43,Female,7833,RS,Porto Alegre,Campeões
34328,Client_34328,client_34328@example.com,48,Female,11891,SC,Florianópolis,Quase Dormindo
34331,Client_34331,client_34331@example.com,70,Male,17402,MG,Belo Horizonte,Quase Dormindo
34332,Client_34332,client_34332@example.com,21,Female,12065,SC,Florianópolis,Novos
34334,Client_34334,client_34334@example.com,33,Female,18832,RJ,Rio de Janeiro,Leais
34335,Client_34335,client_34335@example.com,44,Male,19973,RJ,Rio de Janeiro,Perdido
34336,Client_34336,client_34336@example.com,62,Female,9388,BA,Salvador,Perdido
34338,Client_34338,client_34338@example.com,59,Female,13180,RJ,Rio de Janeiro,Quase Dormindo
34339,Client_34339,client_34339@example.com,43,Male,5799,SP,São Paulo,Campeões
34341,Client_34341,client_34341@example.com,53,Female,6294,RJ,Rio de Janeiro,Novos
34342,Client_34342,client_34342@example.com,30,Male,7199,BA,Salvador,Promissor
34343,Client_34343,client_34343@example.com,30,Male,4822,RJ,Rio de Janeiro,Leais
34344,Client_34344,client_34344@example.com,32,Male,2028,BA,Salvador,Campeões
34346,Client_34346,client_34346@example.com,23,Female,14503,BA,Salvador,Leais
34347,Client_34347,client_34347@example.com,63,Other,2409,RS,Porto Alegre,Perdido
34351,Client_34351,client_34351@example.com,27,Male,5954,RS,Porto Alegre,Campeões
34353,Client_34353,client_34353@example.com,30,Female,7349,MG,Belo Horizonte,Novos
34354,Client_34354,client_34354@example.com,45,Male,12339,SP,São Paulo,Perdido
34357,Client_34357,client_34357@example.com,42,Male,9598,PR,Curitiba,Leais
34358,Client_34358,client_34358@example.com,20,Male,17709,BA,Salvador,Campeões
34359,Client_34359,client_34359@example.com,51,Male,5789,MG,Belo Horizonte,Campeões
34360,Client_34360,client_34360@example.com,49,Male,15231,PR,Curitiba,Perdido
34361,Client_34361,client_34361@example.com,52,Male,12061,PR,Curitiba,Não Perder
34362,Client_34362,client_34362@example.com,31,Male,8737,SP,São Paulo,Quase Dormindo
34364,Client_34364,client_34364@example.com,55,Female,16925,PR,Curitiba,Quase Dormindo
34365,Client_34365,client_34365@example.com,58,Female,16640,SP,São Paulo,Quase Dormindo
34366,Client_34366,client_34366@example.com,51,Female,13136,SC,Florianópolis,Perdido
34367,Client_34367,client_34367@example.com,24,Female,15217,SC,Florianópolis,Perdido
34370,Client_34370,client_34370@example.com,39,Female,7871,RJ,Rio de Janeiro,Perdido
34371,Client_34371,client_34371@example.com,32,Male,6926,SP,São Paulo,Quase Dormindo
34372,Client_34372,client_34372@example.com,52,Male,4227,BA,Salvador,Promissor
34374,Client_34374,client_34374@example.com,49,Female,18781,SP,São Paulo,Leais
34375,Client_34375,client_34375@example.com,44,Female,3049,SP,São Paulo,Leais
34376,Client_34376,client_34376@example.com,33,Male,11430,PR,Curitiba,Novos
34378,Client_34378,client_34378@example.com,60,Female,19177,PR,Curitiba,Quase Dormindo
34379,Client_34379,client_34379@example.com,52,Female,15162,PR,Curitiba,Campeões
34380,Client_34380,client_34380@example.com,29,Female,8896,MG,Belo Horizonte,Perdido
34381,Client_34381,client_34381@example.com,38,Female,5417,MG,Belo Horizonte,Atenção
34382,Client_34382,client_34382@example.com,35,Male,9901,SC,Florianópolis,Leais
34383,Client_34383,client_34383@example.com,45,Female,17739,RJ,Rio de Janeiro,Promissor
34384,Client_34384,client_34384@example.com,23,Male,8239,BA,Salvador,Não Perder
34386,Client_34386,client_34386@example.com,20,Female,15333,MG,Belo Horizonte,Campeões
34387,Client_34387,client_34387@example.com,30,Female,4693,BA,Salvador,Leais
34388,Client_34388,client_34388@example.com,23,Female,11988,SC,Florianópolis,Leais
34392,Client_34392,client_34392@example.com,71,Male,11445,SC,Florianópolis,Quase Dormindo
34393,Client_34393,client_34393@example.com,62,Male,8823,SP,São Paulo,Perdido
34394,Client_34394,client_34394@example.com,49,Female,17230,RS,Porto Alegre,Campeões
34395,Client_34395,client_34395@example.com,48,Female,11039,SC,Florianópolis,Campeões
34396,Client_34396,client_34396@example.com,42,Female,12517,SP,São Paulo,Campeões
34399,Client_34399,client_34399@example.com,44,Female,11602,BA,Salvador,Promissor
34400,Client_34400,client_34400@example.com,40,Female,14994,RS,Porto Alegre,Promissor
34402,Client_34402,client_34402@example.com,53,Female,19829,MG,Belo Horizonte,Novos
34403,Client_34403,client_34403@example.com,38,Male,4444,MG,Belo Horizonte,Perdido
34404,Client_34404,client_34404@example.com,39,Female,12993,BA,Salvador,Quase Dormindo
34405,Client_34405,client_34405@example.com,65,Female,3793,SP,São Paulo,Campeões
34406,Client_34406,client_34406@example.com,59,Male,14907,SC,Florianópolis,Quase Dormindo
34407,Client_34407,client_34407@example.com,56,Female,9533,PR,Curitiba,Quase Dormindo
34408,Client_34408,client_34408@example.com,44,Female,12956,SC,Florianópolis,Leais
34409,Client_34409,client_34409@example.com,47,Female,2348,MG,Belo Horizonte,Quase Dormindo
34410,Client_34410,client_34410@example.com,54,Female,2716,SC,Florianópolis,Campeões
34412,Client_34412,client_34412@example.com,41,Female,12387,RS,Porto Alegre,Campeões
34413,Client_34413,client_34413@example.com,47,Male,19200,BA,Salvador,Leais
34415,Client_34415,client_34415@example.com,54,Female,11219,SP,São Paulo,Leais
34417,Client_34417,client_34417@example.com,66,Female,11934,RJ,Rio de Janeiro,Atenção
34418,Client_34418,client_34418@example.com,33,Male,17075,PR,Curitiba,Perdido
34419,Client_34419,client_34419@example.com,64,Male,6126,MG,Belo Horizonte,Leais
34420,Client_34420,client_34420@example.com,41,Female,18257,MG,Belo Horizonte,Leais
34423,Client_34423,client_34423@example.com,47,Female,3391,BA,Salvador,Perdido
34424,Client_34424,client_34424@example.com,22,Male,16749,SC,Florianópolis,Quase Dormindo
34427,Client_34427,client_34427@example.com,54,Female,19226,BA,Salvador,Campeões
34428,Client_34428,client_34428@example.com,24,Female,2839,SP,São Paulo,Perdido
34429,Client_34429,client_34429@example.com,75,Female,6472,SC,Florianópolis,Quase Dormindo
34431,Client_34431,client_34431@example.com,42,Female,2547,RS,Porto Alegre,Perdido
34432,Client_34432,client_34432@example.com,56,Male,19538,PR,Curitiba,Campeões
34434,Client_34434,client_34434@example.com,21,Male,18867,SP,São Paulo,Campeões
34436,Client_34436,client_34436@example.com,27,Male,18310,RJ,Rio de Janeiro,Perdido
34440,Client_34440,client_34440@example.com,50,Male,19075,MG,Belo Horizonte,Campeões
34441,Client_34441,client_34441@example.com,23,Male,13393,SP,São Paulo,Perdido
34442,Client_34442,client_34442@example.com,65,Female,14176,MG,Belo Horizonte,Perdido
34443,Client_34443,client_34443@example.com,37,Male,13508,MG,Belo Horizonte,Leais
34444,Client_34444,client_34444@example.com,44,Male,12467,SC,Florianópolis,Novos
34446,Client_34446,client_34446@example.com,30,Male,19053,SP,São Paulo,Perdido
34447,Client_34447,client_34447@example.com,45,Female,16145,RS,Porto Alegre,Perdido
34449,Client_34449,client_34449@example.com,49,Male,15204,RS,Porto Alegre,Campeões
34451,Client_34451,client_34451@example.com,34,Female,2388,BA,Salvador,Leais
34453,Client_34453,client_34453@example.com,38,Female,4066,SP,São Paulo,Promissor
34454,Client_34454,client_34454@example.com,32,Female,14520,RS,Porto Alegre,Quase Dormindo
34455,Client_34455,client_34455@example.com,20,Male,5078,PR,Curitiba,Promissor
34456,Client_34456,client_34456@example.com,35,Male,2854,RS,Porto Alegre,Leais
34458,Client_34458,client_34458@example.com,40,Female,2040,SP,São Paulo,Leais
34460,Client_34460,client_34460@example.com,47,Female,5802,RJ,Rio de Janeiro,Leais
34462,Client_34462,client_34462@example.com,40,Male,11150,SP,São Paulo,Campeões
34464,Client_34464,client_34464@example.com,44,Male,6909,PR,Curitiba,Atenção
34465,Client_34465,client_34465@example.com,34,Female,9646,SC,Florianópolis,Promissor
34466,Client_34466,client_34466@example.com,44,Male,19450,RS,Porto Alegre,Não Perder
34468,Client_34468,client_34468@example.com,38,Female,3073,SC,Florianópolis,Quase Dormindo
34474,Client_34474,client_34474@example.com,37,Male,6308,SP,São Paulo,Perdido
34476,Client_34476,client_34476@example.com,32,Female,10674,SC,Florianópolis,Perdido
34477,Client_34477,client_34477@example.com,50,Female,8591,RS,Porto Alegre,Atenção
34479,Client_34479,client_34479@example.com,64,Male,18299,PR,Curitiba,Promissor
34481,Client_34481,client_34481@example.com,71,Female,15702,BA,Salvador,Novos
34482,Client_34482,client_34482@example.com,36,Female,17204,BA,Salvador,Atenção
34483,Client_34483,client_34483@example.com,46,Male,13235,PR,Curitiba,Quase Dormindo
34484,Client_34484,client_34484@example.com,63,Male,4828,RJ,Rio de Janeiro,Promissor
34485,Client_34485,client_34485@example.com,31,Female,5020,RS,Porto Alegre,Campeões
34487,Client_34487,client_34487@example.com,71,Female,13259,PR,Curitiba,Não Perder
34488,Client_34488,client_34488@example.com,26,Female,14719,SC,Florianópolis,Leais
34489,Client_34489,client_34489@example.com,50,Female,4738,SP,São Paulo,Não Perder
34490,Client_34490,client_34490@example.com,48,Female,5003,PR,Curitiba,Quase Dormindo
34493,Client_34493,client_34493@example.com,28,Female,8168,RJ,Rio de Janeiro,Leais
34495,Client_34495,client_34495@example.com,30,Male,9236,SC,Florianópolis,Promissor
34496,Client_34496,client_34496@example.com,35,Male,2452,PR,Curitiba,Atenção
34497,Client_34497,client_34497@example.com,38,Female,5118,SC,Florianópolis,Leais
34498,Client_34498,client_34498@example.com,35,Male,5708,MG,Belo Horizonte,Promissor
34500,Client_34500,client_34500@example.com,35,Male,8999,BA,Salvador,Quase Dormindo
34502,Client_34502,client_34502@example.com,65,Male,15725,PR,Curitiba,Campeões
34503,Client_34503,client_34503@example.com,48,Male,14062,BA,Salvador,Leais
34505,Client_34505,client_34505@example.com,52,Male,6443,BA,Salvador,Perdido
34506,Client_34506,client_34506@example.com,34,Female,11408,RS,Porto Alegre,Quase Dormindo
34507,Client_34507,client_34507@example.com,40,Female,13709,RS,Porto Alegre,Leais
34508,Client_34508,client_34508@example.com,43,Female,17090,SC,Florianópolis,Perdido
34509,Client_34509,client_34509@example.com,48,Male,15782,BA,Salvador,Novos
34512,Client_34512,client_34512@example.com,29,Female,8236,RS,Porto Alegre,Perdido
34513,Client_34513,client_34513@example.com,37,Other,10762,SC,Florianópolis,Atenção
34516,Client_34516,client_34516@example.com,41,Male,4838,MG,Belo Horizonte,Perdido
34518,Client_34518,client_34518@example.com,59,Female,4132,SC,Florianópolis,Leais
34519,Client_34519,client_34519@example.com,38,Male,13027,PR,Curitiba,Em Risco
34521,Client_34521,client_34521@example.com,30,Female,16392,RJ,Rio de Janeiro,Perdido
34523,Client_34523,client_34523@example.com,54,Male,2379,PR,Curitiba,Perdido
34525,Client_34525,client_34525@example.com,66,Male,17009,BA,Salvador,Campeões
34527,Client_34527,client_34527@example.com,75,Male,9795,BA,Salvador,Leais
34529,Client_34529,client_34529@example.com,47,Male,4205,SC,Florianópolis,Não Perder
34530,Client_34530,client_34530@example.com,51,Female,2195,RS,Porto Alegre,Perdido
34531,Client_34531,client_34531@example.com,42,Female,17094,RJ,Rio de Janeiro,Campeões
34533,Client_34533,client_34533@example.com,50,Male,9637,RS,Porto Alegre,Leais
34535,Client_34535,client_34535@example.com,73,Male,7628,RJ,Rio de Janeiro,Novos
34536,Client_34536,client_34536@example.com,25,Female,4911,BA,Salvador,Promissor
34537,Client_34537,client_34537@example.com,22,Male,5913,RJ,Rio de Janeiro,Campeões
34539,Client_34539,client_34539@example.com,21,Female,6842,PR,Curitiba,Perdido
34540,Client_34540,client_34540@example.com,63,Female,16334,RS,Porto Alegre,Leais
34542,Client_34542,client_34542@example.com,41,Female,13258,SP,São Paulo,Não Perder
34543,Client_34543,client_34543@example.com,24,Male,4437,RS,Porto Alegre,Perdido
34544,Client_34544,client_34544@example.com,25,Male,17474,MG,Belo Horizonte,Perdido
34545,Client_34545,client_34545@example.com,61,Female,14256,MG,Belo Horizonte,Campeões
34546,Client_34546,client_34546@example.com,54,Male,16093,SC,Florianópolis,Perdido
34547,Client_34547,client_34547@example.com,76,Female,16579,RJ,Rio de Janeiro,Atenção
34550,Client_34550,client_34550@example.com,41,Male,19042,SP,São Paulo,Leais
34552,Client_34552,client_34552@example.com,50,Female,14394,BA,Salvador,Leais
34553,Client_34553,client_34553@example.com,43,Female,3221,BA,Salvador,Campeões
34554,Client_34554,client_34554@example.com,54,Female,7261,SC,Florianópolis,Perdido
34556,Client_34556,client_34556@example.com,55,Male,19757,PR,Curitiba,Leais
34557,Client_34557,client_34557@example.com,39,Female,14076,SP,São Paulo,Atenção
34558,Client_34558,client_34558@example.com,24,Female,3191,SC,Florianópolis,Leais
34559,Client_34559,client_34559@example.com,21,Female,15717,RJ,Rio de Janeiro,Perdido
34560,Client_34560,client_34560@example.com,42,Male,11090,SP,São Paulo,Quase Dormindo
34561,Client_34561,client_34561@example.com,58,Male,4460,BA,Salvador,Campeões
34562,Client_34562,client_34562@example.com,53,Female,2047,PR,Curitiba,Novos
34564,Client_34564,client_34564@example.com,31,Female,14807,PR,Curitiba,Promissor
34565,Client_34565,client_34565@example.com,44,Female,19072,MG,Belo Horizonte,Não Perder
34566,Client_34566,client_34566@example.com,64,Female,5204,BA,Salvador,Não Perder
34568,Client_34568,client_34568@example.com,43,Male,11413,PR,Curitiba,Atenção
34569,Client_34569,client_34569@example.com,54,Female,7646,SP,São Paulo,Leais
34570,Client_34570,client_34570@example.com,24,Female,10281,MG,Belo Horizonte,Atenção
34571,Client_34571,client_34571@example.com,51,Female,2620,RS,Porto Alegre,Campeões
34572,Client_34572,client_34572@example.com,39,Male,5604,RS,Porto Alegre,Leais
34573,Client_34573,client_34573@example.com,70,Female,19928,BA,Salvador,Promissor
34574,Client_34574,client_34574@example.com,57,Male,10622,SC,Florianópolis,Em Risco
34575,Client_34575,client_34575@example.com,58,Female,15675,MG,Belo Horizonte,Leais
34576,Client_34576,client_34576@example.com,51,Male,2317,RS,Porto Alegre,Em Risco
34577,Client_34577,client_34577@example.com,44,Female,12072,RS,Porto Alegre,Novos
34578,Client_34578,client_34578@example.com,43,Female,2705,RS,Porto Alegre,Leais
34579,Client_34579,client_34579@example.com,53,Male,2617,BA,Salvador,Campeões
34580,Client_34580,client_34580@example.com,34,Male,4919,SP,São Paulo,Perdido
34581,Client_34581,client_34581@example.com,49,Female,19039,BA,Salvador,Perdido
34582,Client_34582,client_34582@example.com,50,Male,10866,SC,Florianópolis,Perdido
34583,Client_34583,client_34583@example.com,47,Male,6683,PR,Curitiba,Perdido
34584,Client_34584,client_34584@example.com,56,Female,2534,BA,Salvador,Leais
34585,Client_34585,client_34585@example.com,44,Male,11744,RJ,Rio de Janeiro,Perdido
34586,Client_34586,client_34586@example.com,21,Female,16349,PR,Curitiba,Promissor
34587,Client_34587,client_34587@example.com,18,Female,9264,SC,Florianópolis,Quase Dormindo
34588,Client_34588,client_34588@example.com,69,Female,19583,SP,São Paulo,Atenção
34590,Client_34590,client_34590@example.com,26,Male,16102,SP,São Paulo,Campeões
34591,Client_34591,client_34591@example.com,42,Male,18687,BA,Salvador,Campeões
34592,Client_34592,client_34592@example.com,44,Female,9856,RS,Porto Alegre,Quase Dormindo
34593,Client_34593,client_34593@example.com,33,Female,15799,PR,Curitiba,Perdido
34594,Client_34594,client_34594@example.com,26,Male,2677,RJ,Rio de Janeiro,Perdido
34595,Client_34595,client_34595@example.com,23,Female,9861,RS,Porto Alegre,Atenção
34596,Client_34596,client_34596@example.com,31,Female,19424,BA,Salvador,Promissor
34597,Client_34597,client_34597@example.com,47,Male,18149,SP,São Paulo,Leais
34599,Client_34599,client_34599@example.com,65,Female,17342,SP,São Paulo,Leais
34600,Client_34600,client_34600@example.com,35,Male,6364,PR,Curitiba,Novos
34601,Client_34601,client_34601@example.com,22,Male,5028,MG,Belo Horizonte,Leais
34604,Client_34604,client_34604@example.com,27,Male,10761,BA,Salvador,Quase Dormindo
34605,Client_34605,client_34605@example.com,51,Male,4599,SP,São Paulo,Atenção
34606,Client_34606,client_34606@example.com,64,Male,13991,SC,Florianópolis,Leais
34609,Client_34609,client_34609@example.com,50,Female,10831,MG,Belo Horizonte,Promissor
34611,Client_34611,client_34611@example.com,45,Male,19784,RJ,Rio de Janeiro,Leais
34612,Client_34612,client_34612@example.com,57,Female,2342,RJ,Rio de Janeiro,Leais
34615,Client_34615,client_34615@example.com,37,Male,14397,SC,Florianópolis,Quase Dormindo
34616,Client_34616,client_34616@example.com,51,Female,19979,MG,Belo Horizonte,Perdido
34617,Client_34617,client_34617@example.com,44,Female,4428,SC,Florianópolis,Perdido
34619,Client_34619,client_34619@example.com,22,Female,14805,RS,Porto Alegre,Atenção
34622,Client_34622,client_34622@example.com,25,Female,4843,PR,Curitiba,Campeões
34623,Client_34623,client_34623@example.com,22,Female,14816,SC,Florianópolis,Quase Dormindo
34625,Client_34625,client_34625@example.com,19,Male,4057,RS,Porto Alegre,Promissor
34626,Client_34626,client_34626@example.com,44,Female,17518,SC,Florianópolis,Quase Dormindo
34627,Client_34627,client_34627@example.com,52,Female,12810,MG,Belo Horizonte,Campeões
34628,Client_34628,client_34628@example.com,39,Female,3958,BA,Salvador,Leais
34629,Client_34629,client_34629@example.com,38,Female,11449,SC,Florianópolis,Campeões
34630,Client_34630,client_34630@example.com,36,Male,16469,BA,Salvador,Perdido
34631,Client_34631,client_34631@example.com,43,Male,8142,PR,Curitiba,Perdido
34632,Client_34632,client_34632@example.com,54,Male,11064,MG,Belo Horizonte,Leais
34633,Client_34633,client_34633@example.com,45,Female,2660,SC,Florianópolis,Atenção
34634,Client_34634,client_34634@example.com,43,Male,5983,PR,Curitiba,Novos
34637,Client_34637,client_34637@example.com,60,Female,12787,MG,Belo Horizonte,Atenção
34639,Client_34639,client_34639@example.com,28,Male,4096,SC,Florianópolis,Atenção
34640,Client_34640,client_34640@example.com,49,Female,5659,RJ,Rio de Janeiro,Leais
34641,Client_34641,client_34641@example.com,56,Female,16931,RJ,Rio de Janeiro,Atenção
34642,Client_34642,client_34642@example.com,59,Female,18955,SC,Florianópolis,Atenção
34643,Client_34643,client_34643@example.com,42,Female,16796,RJ,Rio de Janeiro,Não Perder
34644,Client_34644,client_34644@example.com,70,Female,12913,RS,Porto Alegre,Atenção
34645,Client_34645,client_34645@example.com,40,Male,4847,RJ,Rio de Janeiro,Quase Dormindo
34647,Client_34647,client_34647@example.com,44,Female,19692,BA,Salvador,Atenção
34649,Client_34649,client_34649@example.com,45,Male,17308,RJ,Rio de Janeiro,Campeões
34650,Client_34650,client_34650@example.com,64,Female,6733,RJ,Rio de Janeiro,Leais
34651,Client_34651,client_34651@example.com,58,Male,15040,SP,São Paulo,Leais
34653,Client_34653,client_34653@example.com,46,Male,8285,MG,Belo Horizonte,Novos
34654,Client_34654,client_34654@example.com,28,Female,13253,BA,Salvador,Perdido
34655,Client_34655,client_34655@example.com,37,Female,6603,PR,Curitiba,Leais
34656,Client_34656,client_34656@example.com,61,Male,10065,SP,São Paulo,Leais
34658,Client_34658,client_34658@example.com,32,Female,13088,PR,Curitiba,Atenção
34659,Client_34659,client_34659@example.com,47,Other,11376,RJ,Rio de Janeiro,Leais
34660,Client_34660,client_34660@example.com,64,Male,14309,BA,Salvador,Atenção
34661,Client_34661,client_34661@example.com,23,Female,8138,RS,Porto Alegre,Leais
34664,Client_34664,client_34664@example.com,31,Female,19268,BA,Salvador,Perdido
34666,Client_34666,client_34666@example.com,56,Male,13229,BA,Salvador,Perdido
34667,Client_34667,client_34667@example.com,43,Female,5534,SC,Florianópolis,Atenção
34668,Client_34668,client_34668@example.com,53,Female,12299,MG,Belo Horizonte,Campeões
34669,Client_34669,client_34669@example.com,29,Male,5085,MG,Belo Horizonte,Quase Dormindo
34671,Client_34671,client_34671@example.com,54,Female,11410,BA,Salvador,Quase Dormindo
34672,Client_34672,client_34672@example.com,36,Female,16475,PR,Curitiba,Perdido
34673,Client_34673,client_34673@example.com,47,Male,7226,RS,Porto Alegre,Leais
34674,Client_34674,client_34674@example.com,53,Male,15250,BA,Salvador,Não Perder
34675,Client_34675,client_34675@example.com,26,Female,9696,MG,Belo Horizonte,Atenção
34676,Client_34676,client_34676@example.com,19,Female,19018,SP,São Paulo,Quase Dormindo
34677,Client_34677,client_34677@example.com,39,Male,16993,MG,Belo Horizonte,Promissor
34678,Client_34678,client_34678@example.com,53,Female,19850,BA,Salvador,Quase Dormindo
34679,Client_34679,client_34679@example.com,31,Male,12000,MG,Belo Horizonte,Campeões
34680,Client_34680,client_34680@example.com,50,Male,17721,SC,Florianópolis,Leais
34681,Client_34681,client_34681@example.com,54,Male,2040,BA,Salvador,Quase Dormindo
34682,Client_34682,client_34682@example.com,82,Female,11479,RS,Porto Alegre,Promissor
34683,Client_34683,client_34683@example.com,43,Male,4418,RJ,Rio de Janeiro,Leais
34684,Client_34684,client_34684@example.com,19,Male,18272,SP,São Paulo,Não Perder
34685,Client_34685,client_34685@example.com,30,Male,2462,SC,Florianópolis,Promissor
34687,Client_34687,client_34687@example.com,40,Female,17174,RS,Porto Alegre,Leais
34688,Client_34688,client_34688@example.com,39,Male,10543,SP,São Paulo,Campeões
34689,Client_34689,client_34689@example.com,45,Female,14271,PR,Curitiba,Quase Dormindo
34690,Client_34690,client_34690@example.com,44,Male,15704,MG,Belo Horizonte,Atenção
34691,Client_34691,client_34691@example.com,35,Male,2339,PR,Curitiba,Perdido
34692,Client_34692,client_34692@example.com,52,Female,10745,RS,Porto Alegre,Leais
34693,Client_34693,client_34693@example.com,39,Male,12028,SP,São Paulo,Perdido
34694,Client_34694,client_34694@example.com,39,Female,18934,PR,Curitiba,Perdido
34695,Client_34695,client_34695@example.com,50,Male,14353,BA,Salvador,Leais
34696,Client_34696,client_34696@example.com,18,Female,3087,SP,São Paulo,Promissor
34697,Client_34697,client_34697@example.com,66,Male,13429,RJ,Rio de Janeiro,Campeões
34698,Client_34698,client_34698@example.com,36,Male,17754,RS,Porto Alegre,Campeões
34699,Client_34699,client_34699@example.com,46,Female,4696,RJ,Rio de Janeiro,Perdido
34700,Client_34700,client_34700@example.com,31,Female,17980,SP,São Paulo,Leais
34702,Client_34702,client_34702@example.com,37,Female,18830,RS,Porto Alegre,Perdido
34703,Client_34703,client_34703@example.com,54,Male,17338,RJ,Rio de Janeiro,Leais
34706,Client_34706,client_34706@example.com,39,Male,11283,BA,Salvador,Promissor
34707,Client_34707,client_34707@example.com,27,Other,19510,BA,Salvador,Quase Dormindo
34710,Client_34710,client_34710@example.com,32,Female,19211,SC,Florianópolis,Perdido
34711,Client_34711,client_34711@example.com,36,Female,19471,SC,Florianópolis,Campeões
34712,Client_34712,client_34712@example.com,37,Female,6969,SC,Florianópolis,Campeões
34713,Client_34713,client_34713@example.com,43,Male,17874,RJ,Rio de Janeiro,Em Risco
